#The Top 30 Biggest LEGO Sets Ever - Updated February 17, 2022
31203
10294
10276
75192
75313
71043
10256
10299
71741
75978
10284
10179
70620
75252
75827
10214
31201
31205
10253
21226
10261
42100
42082
71040
75159
10255
21330
42055
10272
42131
